publication_year,paper_age,title_length,abstract_length,keyword_count,concept_count,has_doi,title_word_count,abstract_word_count,title_to_abstract_ratio,text_richness,recency_score,abstract_keyword_overlap,publication_year_norm,is_open_access_int,has_fulltext_int,oa_cat_fully_open,oa_cat_partially_open,oa_cat_closed,impact_tier
2022,4,54,1686,8,11,1,9,239,0.032,0.0795,0,1,0,1,1,0,1,0,low
2022,4,77,920,8,11,1,9,132,0.0837,0.1439,0,0,0,0,0,0,0,1,low
2022,4,63,1286,10,12,1,9,184,0.049,0.1196,0,1,0,1,1,1,0,0,low
2022,4,100,1024,8,11,1,14,148,0.0977,0.1284,0,0,0,1,1,0,1,0,low
2022,4,92,1142,11,11,1,12,186,0.0806,0.1183,0,1,0,1,1,1,0,0,low
2022,4,89,1132,16,16,1,11,167,0.0786,0.1916,0,1,0,1,1,1,0,0,low
2023,3,52,1071,16,21,1,8,157,0.0486,0.2357,0.3333,1,0.3333,1,0,0,1,0,low
2023,3,80,1166,17,23,1,9,175,0.0686,0.2286,0.3333,1,0.3333,0,0,0,0,1,low
2023,3,95,1195,14,18,1,11,171,0.0795,0.1871,0.3333,1,0.3333,0,0,0,0,1,low
2023,3,93,1642,9,12,1,11,220,0.0566,0.0955,0.3333,0,0.3333,0,0,0,0,1,low
2022,4,78,1322,14,19,1,10,189,0.059,0.1746,0,1,0,1,1,0,1,0,low
2022,4,108,1706,6,6,1,15,253,0.0633,0.0474,0,1,0,1,1,1,0,0,low
2022,4,135,2063,12,18,1,19,316,0.0654,0.0949,0,1,0,1,1,1,0,0,low
2022,4,66,1155,17,22,1,8,175,0.0571,0.2229,0,1,0,1,0,1,0,0,low
2022,4,68,1235,6,8,1,9,181,0.0551,0.0773,0,0,0,1,1,1,0,0,low
2022,4,114,1447,10,10,1,15,199,0.0788,0.1005,0,1,0,1,1,0,1,0,low
2022,4,63,1270,11,13,1,6,168,0.0496,0.1429,0,1,0,1,1,0,1,0,low
2022,4,69,967,14,17,1,9,150,0.0714,0.2067,0,1,0,1,1,1,0,0,low
2022,4,49,1280,14,17,1,5,175,0.0383,0.1771,0,0,0,1,1,1,0,0,low
2024,2,196,209,18,22,1,24,28,0.9378,1.4286,0.6667,1,0.6667,0,0,0,0,1,medium
2023,3,45,1042,13,22,1,6,160,0.0432,0.2188,0.3333,0,0.3333,1,1,0,1,0,low
2023,3,103,929,14,18,1,9,121,0.1109,0.2645,0.3333,1,0.3333,1,1,1,0,0,low
2023,3,99,1857,13,16,1,13,270,0.0533,0.1074,0.3333,1,0.3333,1,1,1,0,0,low
2023,3,82,1078,15,17,1,12,155,0.0761,0.2065,0.3333,1,0.3333,1,0,0,1,0,low
2022,4,87,1570,10,13,1,14,226,0.0554,0.1018,0,1,0,1,1,1,0,0,low
2022,4,69,1460,13,16,1,12,206,0.0473,0.1408,0,0,0,1,1,1,0,0,low
2022,4,101,2433,13,14,1,13,349,0.0415,0.0774,0,1,0,1,0,0,1,0,low
2022,4,113,1231,15,15,1,11,146,0.0918,0.2055,0,1,0,1,1,1,0,0,low
2022,4,49,2311,10,11,1,9,332,0.0212,0.0633,0,1,0,1,0,0,1,0,low
2022,4,106,1433,18,19,1,13,194,0.074,0.1907,0,1,0,1,1,0,1,0,low
2022,4,98,1383,11,14,1,12,207,0.0709,0.1208,0,1,0,1,1,1,0,0,low
2022,4,104,1365,8,10,1,13,198,0.0762,0.0909,0,1,0,1,1,1,0,0,low
2022,4,57,1501,10,13,1,5,196,0.038,0.1173,0,1,0,0,0,0,0,1,low
2024,2,151,1855,9,11,1,19,253,0.0814,0.0791,0.6667,1,0.6667,1,1,0,1,0,medium
2022,4,84,1020,14,20,1,7,137,0.0824,0.2482,0,0,0,0,0,0,0,1,low
2022,4,41,1164,14,18,1,6,144,0.0352,0.2222,0,1,0,1,1,1,0,0,low
2022,4,81,1028,14,19,1,12,150,0.0788,0.22,0,1,0,0,0,0,0,1,low
2022,4,126,1554,18,24,1,16,218,0.0811,0.1927,0,1,0,1,1,1,0,0,low
2022,4,112,1799,14,17,1,14,244,0.0623,0.127,0,1,0,1,0,0,1,0,low
2022,4,89,1318,12,18,1,11,195,0.0675,0.1538,0,1,0,1,1,1,0,0,low
2022,4,53,944,12,12,1,7,137,0.0561,0.1752,0,1,0,1,1,1,0,0,low
2022,4,155,1437,11,19,1,16,179,0.1079,0.1676,0,1,0,1,1,1,0,0,low
2022,4,104,91,13,18,1,12,16,1.1429,1.9375,0,1,0,0,0,0,0,1,low
2023,3,68,1553,14,22,1,9,229,0.0438,0.1572,0.3333,1,0.3333,1,0,0,1,0,low
2023,3,77,1659,11,17,1,8,242,0.0464,0.1157,0.3333,1,0.3333,0,0,0,0,1,low
2023,3,85,1081,10,15,1,8,157,0.0786,0.1592,0.3333,0,0.3333,0,0,0,0,1,low
2023,3,76,1702,15,20,1,8,237,0.0447,0.1477,0.3333,0,0.3333,1,0,0,1,0,low
2023,3,88,1457,7,7,1,10,201,0.0604,0.0697,0.3333,0,0.3333,1,1,1,0,0,low
2022,4,79,1310,15,16,1,8,183,0.0603,0.1694,0,0,0,0,0,0,0,1,low
2022,4,56,1486,14,16,1,8,217,0.0377,0.1382,0,1,0,1,1,1,0,0,low
2022,4,137,1483,11,14,1,19,210,0.0924,0.119,0,1,0,1,1,0,1,0,low
2022,4,72,1358,20,22,1,10,191,0.053,0.2199,0,1,0,1,1,1,0,0,low
2022,4,56,950,24,28,1,10,150,0.0589,0.3467,0,0,0,1,1,1,0,0,low
2022,4,77,1928,14,15,1,10,323,0.0399,0.0898,0,1,0,1,1,0,1,0,low
2022,4,96,1755,18,23,1,14,245,0.0547,0.1673,0,1,0,1,1,0,1,0,low
2022,4,68,1291,21,26,1,8,186,0.0527,0.2527,0,1,0,1,1,0,1,0,low
2022,4,89,2007,9,12,1,11,275,0.0443,0.0764,0,1,0,1,0,0,1,0,low
2024,2,55,869,16,21,1,6,125,0.0633,0.296,0.6667,0,0.6667,0,0,0,0,1,medium
2024,2,69,1016,8,10,1,9,150,0.0679,0.12,0.6667,1,0.6667,1,1,0,1,0,medium
2023,3,66,1474,17,20,1,10,210,0.0448,0.1762,0.3333,1,0.3333,1,1,1,0,0,low
2023,3,108,1269,12,12,1,12,169,0.0851,0.142,0.3333,0,0.3333,0,0,0,0,1,low
2023,3,92,1527,18,21,1,13,216,0.0602,0.1806,0.3333,1,0.3333,1,1,1,0,0,low
2023,3,72,1626,19,25,1,10,243,0.0443,0.1811,0.3333,1,0.3333,0,0,0,0,1,low
2023,3,95,1048,8,8,1,11,147,0.0906,0.1088,0.3333,1,0.3333,1,0,0,1,0,low
2023,3,66,1490,10,13,1,8,213,0.0443,0.108,0.3333,1,0.3333,0,0,0,0,1,low
2023,3,96,1024,15,19,1,12,140,0.0938,0.2429,0.3333,1,0.3333,1,1,1,0,0,low
2023,3,84,935,21,25,1,9,117,0.0898,0.3932,0.3333,1,0.3333,1,1,1,0,0,low
2023,3,116,2884,17,17,1,13,373,0.0402,0.0912,0.3333,1,0.3333,1,0,0,1,0,low
2022,4,89,1504,12,14,1,14,222,0.0592,0.1171,0,1,0,0,0,0,0,1,low
2022,4,58,1299,9,12,1,8,196,0.0446,0.1071,0,0,0,0,0,0,0,1,low
2022,4,80,1392,13,17,1,10,194,0.0575,0.1546,0,1,0,1,1,1,0,0,low
2022,4,69,1173,14,14,1,8,153,0.0588,0.183,0,1,0,1,1,1,0,0,low
2022,4,83,1575,19,22,1,11,222,0.0527,0.1847,0,1,0,1,1,1,0,0,low
2022,4,83,1386,14,17,1,12,185,0.0599,0.1676,0,1,0,1,1,1,0,0,low
2024,2,125,1473,11,13,1,18,201,0.0849,0.1194,0.6667,0,0.6667,1,1,1,0,0,medium
2023,3,48,838,17,24,1,8,128,0.0573,0.3203,0.3333,1,0.3333,1,1,1,0,0,low
2023,3,98,1039,11,15,1,13,143,0.0943,0.1818,0.3333,1,0.3333,0,0,0,0,1,low
2023,3,104,1148,10,13,1,15,154,0.0906,0.1494,0.3333,0,0.3333,1,0,0,1,0,low
2023,3,81,1354,6,8,1,10,183,0.0598,0.0765,0.3333,0,0.3333,0,0,0,0,1,low
2023,3,99,1102,14,17,1,11,165,0.0898,0.1879,0.3333,0,0.3333,1,1,0,1,0,low
2023,3,64,1186,14,20,1,6,165,0.054,0.2061,0.3333,0,0.3333,1,1,0,1,0,low
2023,3,84,1238,12,15,1,10,175,0.0679,0.1543,0.3333,1,0.3333,1,1,1,0,0,low
2023,3,111,1128,11,12,1,17,161,0.0984,0.1429,0.3333,1,0.3333,1,1,1,0,0,low
2023,3,95,1899,12,17,1,11,247,0.05,0.1174,0.3333,0,0.3333,0,0,0,0,1,low
2022,4,57,1346,15,18,1,5,182,0.0423,0.1813,0,0,0,0,0,0,0,1,low
2022,4,110,764,16,16,1,13,108,0.144,0.2963,0,1,0,0,0,0,0,1,low
2022,4,98,1063,11,12,1,13,154,0.0922,0.1494,0,1,0,1,1,0,1,0,low
2022,4,54,1193,11,17,1,8,182,0.0453,0.1538,0,0,0,1,1,0,1,0,low
2022,4,121,1108,6,7,1,14,156,0.1092,0.0833,0,1,0,1,0,0,1,0,low
2022,4,104,1365,12,17,1,13,198,0.0762,0.1465,0,1,0,1,1,1,0,0,low
2022,4,60,1802,8,12,1,7,249,0.0333,0.0803,0,1,0,1,1,1,0,0,low
2022,4,102,1645,15,19,1,15,247,0.062,0.1377,0,1,0,1,1,1,0,0,low
2022,4,118,1121,13,17,1,16,158,0.1053,0.1899,0,1,0,0,0,0,0,1,low
2022,4,111,1203,14,21,1,15,158,0.0923,0.2215,0,1,0,1,0,0,1,0,low
2022,4,88,1463,20,26,1,13,204,0.0602,0.2255,0,0,0,1,1,0,1,0,low
2022,4,70,866,14,15,1,7,133,0.0808,0.218,0,0,0,1,1,0,1,0,low
2022,4,65,1465,15,19,1,9,202,0.0444,0.1683,0,1,0,1,0,1,0,0,low
2023,3,114,608,11,13,1,14,98,0.1875,0.2449,0.3333,1,0.3333,1,1,1,0,0,low
2023,3,29,911,5,5,1,4,126,0.0318,0.0794,0.3333,1,0.3333,1,1,1,0,0,low
2023,3,89,1576,16,21,1,11,198,0.0565,0.1869,0.3333,1,0.3333,0,0,0,0,1,low
2023,3,132,1507,13,20,1,22,210,0.0876,0.1571,0.3333,1,0.3333,1,1,1,0,0,low
2023,3,115,1248,10,13,1,14,166,0.0921,0.1386,0.3333,1,0.3333,1,1,1,0,0,low
2022,4,101,2875,12,12,1,12,297,0.0351,0.0808,0,1,0,1,1,1,0,0,low
2022,4,103,1363,11,17,1,13,189,0.0756,0.1481,0,0,0,1,1,0,1,0,low
2022,4,74,1645,16,21,1,10,237,0.045,0.1561,0,1,0,1,1,1,0,0,low
2022,4,125,1312,14,25,1,15,176,0.0953,0.2216,0,0,0,1,1,0,1,0,low
2022,4,68,1357,9,10,1,10,204,0.0501,0.0931,0,0,0,1,1,1,0,0,low
2022,4,94,1332,11,13,1,12,193,0.0706,0.1244,0,1,0,1,1,0,1,0,low
2022,4,73,1704,14,18,1,11,242,0.0428,0.1322,0,1,0,1,1,0,1,0,low
2022,4,65,987,11,19,0,10,149,0.0659,0.2013,0,0,0,0,0,0,0,1,high
2022,4,100,1076,20,26,0,10,146,0.0929,0.3151,0,0,0,0,0,0,0,1,low
